School Code,School Name,Address,Pincode,Block Code,District Code
81390,"U.URDU M S BANDI, BATHANI (NIMCHAK BATHANI), GAYA",,,1487,81
81391,"UTKRAMIT MADHYAMIK SCHOOL KAAJ, GURUA, GAYA",,,1487,81
81392,"UTKRAMIT MADHYAMIK SCHOOL MONEYA, BANKE BAZAR, GAYA",,,1487,81
81393,"UTKRAMIT MADHYAMIK SCHOOL NAWADIH, BARACHATTI, GAYA",,,1487,81
81395,"UTKRAMIT MADHYAMIK SCHOOL GAURI KANYA,, GAYA",,,1487,81
81396,"UTKRAMIT MADHAYMIK SCHOOL BHADEYA, GAYA",,,1487,81
81399,"UTKRAMIT HIGH SCHOOL SIMUARA TIKARI, GAYA",,,1487,81
81400,"UTKRAMIT HIGH SCHOOL, BHALUHAR, BANKE BAZAR, GAYA",,,1487,81
81401,"UTKRAMIT HIGH SCHOOL, KABAR KOCH, GAYA",,,1487,81
81402,"UTKRAMIT HIGH SCHOOL, KHAJURI KOCH, GAYA",,,1487,81
81403,"UTKRAMIT HIGH SCHOOL, DARIYAPUR MOHARA, GAYA",,,1487,81
81404,"UTKRAMIT HIGH SCHOOL, TETAR MOHARA, GAYA",,,1487,81
81405,"UTKRAMIT HIGH SCHOOL, MUSAILA MOHANPUR, GAYA",,,1487,81
81406,"UTKRAMIT HIGH SCHOOL, BINDAUL, KHIJARSARAI, GAYA",,,1487,81
81407,"UTKRAMIT HIGH SCHOOL, KHIJARSARAI, GAYA",,,1487,81
81408,"UTKRAMIT HIGH SCHOOL, BHORI, TIKARI, GAYA",,,1487,81
81409,"UTKRAMIT HIGH SCHOOL, KAPSIYA PARAIYA, GAYA",,,1487,81
81410,"UTKRAMIT HIGH SCHOOL, PARSHAWAN PARAIYA, GAYA",,,1487,81
81411,"UTKRAMIT HIGH SCHOOL, DOBHI, GAYA",,,1487,81
81412,"UTKRAMIT HIGH SCHOOL, JAMUAWAN WAJIRGANJ, GAYA",,,1487,81
81413,"UTKRAMIT HIGH SCHOOL KRITNWADA, NAGAR PRAKHAND, GAYA",,,1487,81
81414,"UTKRAMIT HIGH SCHOOL NAGAR PRAKHAND, ORAWAN, GAYA",,,1487,81
81415,"UTKRAMIT HIGH SCHOOL, NARAWAT ATARI, GAYA",,,1487,81
81416,"UTKRAMIT HIGH SCHOOL, DUBBA GURUA, GAYA",,,1487,81
81417,"UTKRAMIT HIGH SCHOOL, RAGHUNATHKHAP, GURUA, GAYA",,,1487,81
81418,"UTKRAMIT HIGH SCHOOL, BRORAH, GURARU, GAYA",,,1487,81
81420,"UTKRAMIT HIGH SCHOOL, BALA BIGHA, TIKARI, GAYA",,,1487,81
81421,"UTKRAMIT HIGH SCHOOL, SISVAR KHIJASARAI, GAYA",,,1487,81
81422,"UTKRAMIT HIGH SCHOOL, MOCHARIM, BODH GAYA",,,1487,81
81423,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MAKHPA, TIKARI, GAYA",,,1487,81
81424,"UTKRAMIT UCHH MADHYAMIK SCHOOL, TUTURKHI, KONCH, GAYA",,,1487,81
81425,"UTKRAMIT UCHH MADHYAMIK SCHOOL, KAJARSOT, SHERGHATI, GAYA",,,1487,81
81426,"UTKRAMIT UCHH MADHYAMIK SCHOOL, CHOWAR, TANKUPPA, GAYA",,,1487,81
81427,"UTKRAMIT MADHYAMIK SCHOOL, BARIA, DOBHI, KHARANTI, GAYA",,,1487,81
81429,"UTKRAMIT HIGH SCHOOL, MAIN, BELAGANJ, GAYA",,,1487,81
81430,"UTKRAMIT HIGH SCHOOL, IGUNA MANPUR, GAYA",,,1487,81
81431,"UTKRAMIT UCHCH MADHYAMIK SCHOOL, MAHADEV STHAN, GURUA, GAYA",,,1487,81
81432,"UTKARAMIT MADHYAMIK VIDYALAYA, GHURIYAWAN, WAZIRGNAJ, GAYA",,,1487,81
81434,"UTKRAMIT H/S BINDA, BARACHATTI, GAYA",,,1487,81
81435,"UTKRAMIT H/S BICCHA, WAZIRGANJ, GAYA",,,1487,81
81436,"UTKRAMIT H/S KARJARA, WAZIRGANJ, GAYA",,,1487,81
81437,"UTKRAMIT H/S MANDAI, KHIZERSARAI, GAYA",,,1487,81
81438,"UTKRAMIT H/S KENARCHATTI, WAZIRGANJ, GAYA",,,1487,81
81439,"UTKRAMIT H/S BHAGAUSA, WAZIRGANJ, GAYA",,,1487,81
81440,"UTKRAMIT H/S BHITHRA, ATRI, GAYA",,,1487,81
81441,"UTKRAMIT H/S KHADAUA, MOHRA, GAYA",,,1487,81
81442,"UTKRAMIT H/S KHABRA, KONCH, GAYA",,,1487,81
81443,"UTKRIMIT H/S ADAI, KONCH, GAYA",,,1487,81
81444,U H S KEIR KONCH GAYA,,,1487,81
81445,"UTKRAMIT H/S KARAI, KONCH, GAYA",,,1487,81
81447,"UTKRAMIT H/S VISHUNPUR, WAZIRGANJ, GAYA",,,1487,81
81449,UTKARMIT UCHCH VIDYALAYA BAITAL GAYA,,,1487,81
81450,"UTKRAMIT H/S SHIVNAGAR, DUMARIYA, GAYA",,,1487,81
81451,"UTKRAMIT H/S HATHIYAR, BODHGAYA, GAYA",,,1487,81
81452,"UTKRAMIT H/S DIHURA, TEKARI, GAYA",,,1487,81
81453,"UTKRAMIT H/S BELMA, TEKARI, GAYA",,,1487,81
81454,"UTKRAMIT H/S CHAINPURA, TEKARI, GAYA",,,1487,81
81455,"UT. H/S KESRU, DHARAMPUR NAGARPRAKHAND",,,1487,81
81456,"UTKRAMIT H/S BARSAUNA, TANKUPPA, GAYA",,,1487,81
81457,"UTKRAMIT H/S SHILA,TANKUPPA, GAYA",,,1487,81
81458,"UTKRAMIT H/S THEKHI, TANKUPPA, GAYA",,,1487,81
81459,"UTKRAMIT H/S DADHPA, GURARU, GAYA",,,1487,81
81460,"UTKRAMIT H/S PHURHURIYA, PARAIYA",,,1487,81
81501,R P S VANSTHALI H/S GURPA GAYA,,,1487,81
81502,SANT RAGHUBIR DAS H/S KHAIRA KONCH GAYA,,,1487,81
81503,DR RAM PYARAY SINGH H/S KENDUARI GAYA,,,1487,81
81504,MAHAVIR PR SINGH GIRLS H/S BURMA GURARU GAYA,,,1487,81
81505,"A M H/S I ITWAN ROSHAN GANJ, GAYA",,,1487,81
81506,DR RAM PYARAY SINGH H/S KANCHANPUR GAYA,,,1487,81
81507,SADARUDDIN AZAD H/S DANGARA GAYA,,,1487,81
81508,RUP NARAYAN H/S SAKIR BIGHA BELAGANJ GAYA,,,1487,81
81509,"KISHAN H/S SHIV NAGAR NANDAI DEOCHAND DIH, GAYA",,,1487,81
81510,"DAMRAI SAH H/S DUMARI CHATTI, GAYA",,,1487,81
81511,"INDRA KANYA H/S SARWAN BAZAR, GAYA",,,1487,81
81512,"JANTA H/S BHALUHAR CHAUGAIN, GAYA",,,1487,81
81513,"SRI TRIBHUWAN H/S SURYA MANDAL, GAYA",,,1487,81
81514,"SHIV MUDRIKA H/S SANDA, GAYA",,,1487,81
81515,ADARSH H/S NAWADA SHERGHATI GAYA,,,1487,81
81516,RAM ASHRAYA PRASAD SINGH H/S PALI GAYA,,,1487,81
81517,HAZI MD AHSAN ALLI H/S JAMHETA GAYA,,,1487,81
81518,KANYA H/S MAULANAGAR GAYA,,,1487,81
81519,HIGH SCHOOL KOTHAR GAYA,,,1487,81
81520,RAM CHARITRA PHUL KUMARI H/S NAROUNI GAYA,,,1487,81
81521,MAJEEDA URDU GIRL'S H/S GAIWAL BIGHA GAYA,,,1487,81
81522,BALIKA H/S CHANDI STHAN AMAS GAYA,,,1487,81
81523,"JANTA H/S KURMAWAN, MUSEHNA GAYA",,,1487,81
81524,"B V H/S RAMNAGAR KASTHA, GAYA",,,1487,81
81525,G M O URDU H/S CHERKI GAYA,,,1487,81
81526,SHIVAM H/S IMAMGANJ GAYA,,,1487,81
81527,VIRANGANA BHARTI GIRL'S H/S GURARU GAYA,,,1487,81
81528,"R J A H/S KAILASHPURI GHATERA GRAH, GAYA",,,1487,81
81529,HIGH SCHOOL JHARNA SAREN GAYA,,,1487,81
81530,TULSI VIDYA MANDIR H/S SANGATHIA GAYA,,,1487,81
81701,K P S INTER COLLEGE GAYA,,,1487,81
81702,R S A G H S GHONGHWA DOBHI GAYA,,,1487,81
81703,J K Y H S GAYA,,,1487,81
81704,O P VERMA H S GAYA,,,1487,81
81705,"R P Y H S MUSTAFABAD, GAYA",,,1487,81
81706,"R P MISSION H S DARIYAPUR TIKARI, GAYA",,,1487,81
81707,MINA DEVI H S A P COLONY GAYA,,,1487,81
81709,R S S S ISMAILPUR KHIZARSARAI GAYA,,,1487,81
81710,"BANAT MODAL SCHOOL KHANDAIL BISHUNPURA, GAYA",,,1487,81
81711,IQRA PUBLIC SCHOOL GAYA,,,1487,81
81712,S M H S ASHOK NAGAR GAYA,,,1487,81
81713,M B INTER COLLEGE GAYA,,,1487,81
81714,DR ZAKIR HUSSAIN SR SEC SCHOOL SHERGHATI GAYA,,,1487,81
81715,R V Y H/S SHERPUR GAYA,,,1487,81
81716,KISAN H/S SALAIYA IMAMGANG GAYA,,,1487,81
81717,PUBLIC CENTRAL SIDHARTH H/S JANAKPUR GAYA,,,1487,81
81718,"B P YADAV HIGH SCHOOL SHIVNAGAR GHUTHIYA ROAD, GAYA",,,1487,81
81719,PITA MAHESHWAR H/S KUJAPI GAYA,,,1487,81
81720,"RAGHVENDRA NARAYAN YADAV H/S CHERKI,GAYA",,,1487,81
81721,L M S S +2 SCHOOL TANKUPA GAYA,,,1487,81
81724,RAM GOVIND SHAMA MEMORIAL +2 SCHOOL GAYA,,,1487,81
81725,BINDESHWAR THAKUR H/S KHARKHURA B L GATE GAYA,,,1487,81
82001,GANDHI INTER SCHOOL NAWADAH,,,1511,82
82002,KANHAI HIGH SCHOOL NAWADAH,,,1511,82
82003,HIGH SCHOOL ANTI NAWADAH,,,1511,82
82004,INTER SCHOOL HASUA NAWADAH,,,1511,82
82005,"S G B K SAHU H/S WARISALI GANJ, NAWADAH",,,1511,82
82006,HIGH SCHOOL CHANDINOWAN NAWADAH,,,1511,82
82007,"BAPU HIGH SCHOOL PANDEY GANGOUT, NAWADAH",,,1511,82
82008,SHRI BAPU H/S KOCHGAON NAWADAH,,,1511,82
82009,"HIGH SCHOOL PAKARIBARAWAN, NAWADAH",,,1511,82
82010,"SARDAR PATEL HIGH SCHOOL KONANDPUR, NAWADAH",,,1511,82
82011,HIGH SCHOOL TUNGI NAWADAH,,,1511,82
82012,NATIONAL HIGH SCHOOL MAFI NAWADAH,,,1511,82
82013,HIGH SCHOOL PAKARIA NAWADAH,,,1511,82
82014,S K HIGH SCHOOL SISWAN NAWADAH,,,1511,82
82015,INTER SCHOOL NARDIGANJ NAWADAH,,,1511,82
82016,HIGH SCHOOL OKHARIA NAWADAH,,,1511,82
82017,HIGH SCHOOL SAURDARIYAPUR NAWADAH,,,1511,82
82018,SARVODAY HIGH SCHOOL HADSA NAWADAH,,,1511,82
82019,S S GIRLS HIGH SCHOOL NAWADAH,,,1511,82
82020,S N S HIGH SCHOOL PAR NAWADAH,,,1511,82
82021,HIGH SCHOOL KAWAKOL NAWADAH,,,1511,82
82022,M R PURI H/S BUDHAULI NAWADAH,,,1511,82
82023,HIGH SCHOOL SAMAI NAWADAH,,,1511,82
82024,"A R H/S RAMCHANDRAPUR MANJOUR, NAWADAH",,,1511,82
82025,HIGH SCHOOL CHAKWAI NAWADAH,,,1511,82
82026,"RAMPHAL SINGH HIGH SCHOOL SHAHPUR, NAWADAH",,,1511,82
82027,"S N S HIGH SCHOOL NARPUR PAKARIA, NAWADAH",,,1511,82
82028,ERAQUI URDU GIRLS H/S NAWADAH,,,1511,82
82029,KANHAIYA HIGH SCHOOL MARWA NAWADAH,,,1511,82
82030,HIGH SCHOOL KUTARI NAWADAH,,,1511,82
82031,"C M HIGH SCHOOL DHANPUR, NAWADAH",,,1511,82
82032,J R HIGH SCHOOL DUMRAWAN NAWADAH,,,1511,82
82033,M G D PURI HIGH SCHOOL DHORHA NAWADAH,,,1511,82
82034,"PROJECT B S GIRLS H/S WARISALI GANJ, NAWADAH",,,1511,82
82035,S J B HIGH SCHOOL ORAINA NAWADAH,,,1511,82
82036,G Y HIGH SCHOOL DOHRA NAWADAH,,,1511,82
82037,D L HIGH SCHOOL HASUA NAWADAH,,,1511,82
82038,"PROJECT M P S GIRLS INTER SCHOOL HISUA, NAWADAH",,,1511,82
82039,"HIGH SCHOOL UPRAWAN BHOUAR, NAWADAH",,,1511,82
82040,PROJECT KANYA HIGH SCHOOL NAWADAH,,,1511,82
82041,"PROJECT GIRLS H/S PAKARI BARAWAN, NAWADAH",,,1511,82
82042,HIGH SCHOOL LAL BIGHA NAWADAH,,,1511,82
82043,GOVT S C RESID GIRLS H/S NAWADAH,,,1511,82
82044,HIGH SCHOOL ORRO NAWADAH,,,1511,82
82045,HIGH SCHOOL AKBARPUR NAWADAH,,,1511,82
82046,INTER SCHOOL NARHAT NAWADAH,,,1511,82
82047,"RAJAULI INTER SCHOOL RAJAULI, NAWADAH",,,1511,82
82048,T V HIGH SCHOOL GOVINDPUR NAWADAH,,,1511,82
82049,HIGH SCHOOL AMAWAN NAWADAH,,,1511,82
82050,HIGH SCHOOL OHARI NAWADAH,,,1511,82
82052,"V K HIGH SCHOOL HURARAHI RUNIPUR, NAWADAH",,,1511,82
82053,"HIGH SCHOOL LAUNDH, NAWADAH",,,1511,82
82054,HIGH SCHOOL ROH NAWADAH,,,1511,82
82055,K R HIGH SCHOOL BIJUBIGHA NAWADAH,,,1511,82
82056,"ADARSH HIGHER SECONDARY SCHOOL SIRDALA, NAWADAH",,,1511,82
82057,R K HIGH SCHOOL SIUR NAWADAH,,,1511,82
82058,"SARVODAY HIGH SCHOOL SUGHARI NAWADA, NAWADAH",,,1511,82
82059,R S S S MERHKURI NAWADAH,,,1511,82
82060,"VALMIKI HIGH SCHOOL BARAT SAHWAJPUR, NAWADAH",,,1511,82
82061,"LATO YADAV HIGH SCHOOL MESKAUR, NAWADAH",,,1511,82
82062,HIGH SCHOOL BAREO NAWADAH,,,1511,82
82063,R S HIGH SCHOOL FATEHPUR NAWADAH,,,1511,82
82064,"ADARSH HIGH SCHOOL DUMARI, NAWADAH",,,1511,82
82065,"RAM LAL HIGH SCHOOL TARGIR, NAWADAH",,,1511,82
82066,S A HIGH SCHOOL GOPALPUR NAWADAH,,,1511,82
82067,"KISAN HIGH SCHOOL ANDHARWARI, NAWADAH",,,1511,82
82068,"PROJECT GIRLS HIGH SCHOOL RAJAULI, NAWADAH",,,1511,82
82071,"PROJ SADHO LAL SAH ARYA INTER SCHOOL AKBARPUR, NAWADAH",,,1511,82
82072,"PROJECT KANYA INTER SCHOOL GOVINDPUR, NAWADAH",,,1511,82
82073,"GAYTRI PROJECT GIRL'S INTER SCHOOL KAWAKOL, NAWADAH",,,1511,82
82074,"BABA SAHEB BHIMRAO AMBEDKAR H/S RAJAULI, NAWADAH",,,1511,82
82301,"UTKRAMIT M S SIKHARPUR DUMARI ROAHI, NAWADAH",,,1511,82
82302,"UTKRAMIT M S TAIYAR AKBARPUR, NAWADAH",,,1511,82
82303,"UTKRAMIT M S PATWASARAI NAWADA, NAWADAH",,,1511,82
82304,"UTKRAMIT M S VARSATA REVTAR RAJAULI, NAWADAH",,,1511,82
82305,"UTKRAMIT MADHYAMIK VIDYALAY SANDH,SIRDALA, NAWADAH",,,1511,82
82306,"UTKRAMIT M S MASUDHA MAKANPUR WARSALIGANJ, NAWADAH",,,1511,82
82307,"UTKRAMIT M S GULANI PAKRIWARAWA, NAWADAH",,,1511,82
82308,"UTKRAMIT M S RAMPUR BAKSOTI GOVINDPUR, NAWADAH",,,1511,82
82309,"UTKRAMIT M S WARA PANDAY BHATTA ROH 3, NAWADAH",,,1511,82
82310,"UPGRADED M S JHUNATHI NAWADA, NAWADAH",,,1511,82
82311,"UPGRADED M S DERMA BARHAL AKBARPUR, NAWADAH",,,1511,82
82312,"UTKRAMIT M S KUHILA AKBARPUR, NAWADAH",,,1511,82
82313,"UTKRAMIT H/S PAHARPUR, NAWADAH",,,1511,82
82314,"UTKRAMIT M S KHANWA NARHAT, NAWADAH",,,1511,82
82315,"ADARSH UTKRAMIT M S BHADSAINI CHITAGHATI HASU, NAWADAH",,,1511,82
82316,"UTKRAMIT M S WERMI LOHARPURA NAWADA, NAWADAH",,,1511,82
82317,"UTKRAMIT M S DEODHA PAKARIBARAWAN, NAWADAH",,,1511,82
82318,"UTKRAMIT M S UKAORAH PAKARIBARAWAN, NAWADAH",,,1511,82
82319,"UPGRADED M S VISHWNATHPUR KHAKHARI KASHICHAK, NAWADAH",,,1511,82
82320,"UTKRAMIT M S PURAENI, NAWADAH",,,1511,82
82321,"UTKRAMIT M S BHATTA, NAWADAH",,,1511,82
82322,"UTKRAMIT M S BADHONA, NAWADAH",,,1511,82
82323,"UTKRAMIT M S PAIGARI, NAWADAH",,,1511,82
82324,"UTKRAMIT HIGH SCHOOL KALAUNDA CHATAR, NAWADAH",,,1511,82
82325,"U P S RUPAI, NAWADAH",,,1511,82
82326,"U P S LOHGARWA, NAWADAH",,,1511,82
82327,"U P S HEMJA BHART, NAWADAH",,,1511,82
82328,"UTKRAMIT MADHYAMIK SCHOOL KHARSARI, NAWADAH",,,1511,82
82329,"U P S MAHULIYA TANR, NAWADAH",,,1511,82
82330,"UTKRAMIT MADHYAMIK SCHOOL KOLUAWAR, KAOUAKOAL, NAWADAH",,,1511,82
82331,"UTKRAMIT MADHYAMIK SCHOOL DHAMUCHACK, RAJAULI, NAWADAH",,,1511,82
82332,"UTKRAMIT MADHYAMIK SCHOOL FARHA, AKBARPUR, NAWADAH",,,1511,82
82333,"UTKRAMIT MADHYAMIK SCHOOL KOLDIHA, SIRDALA, NAWADAH",,,1511,82
82334,"UTKRAMIT M S TELBHARDRAO, AKBARPUR, NAWADAH",,,1511,82
82335,"UTKRAMIT MADHYAMIK SCHOOL BARBATTA, NARHAT, NAWADAH",,,1511,82
82336,"UTKRAMIT MADHYAMIK SCHOOL KHANPURA, SIRDALA, NAWADAH",,,1511,82
82337,"UTKRAMIT MADHYAMIK SCHOOL TETARIA, GOVINDPUR, NAWADAH",,,1511,82
82338,"UTKRAMIT MADHYAMIK SCHOOL BHANAIL, AKBARPUR, NAWADAH",,,1511,82
82339,"UTKRAMIT MADHYAMIK SCHOOL FHULMA, AKBARPUR, NAWADAH",,,1511,82
82340,"UTKRAMIT MADHYAMIK SCHOOL AKAMBA, SIRDALA, NAWADAH",,,1511,82
82341,"UTKRAMIT MADHYAMIK SCHOOL PASIA, AKBARPUR, NAWADAH",,,1511,82
82342,"UTKRAMIT MADHYAMIK SCHOOL PACHIADIH, NAWADA, NAWADAH",,,1511,82
82343,"UTKRAMIT MADHYAMIK SCHOOL KUNJ, ROAH, NAWADAH",,,1511,82
82344,"UTKRAMIT MADHYAMIK SCHOOL PAWAI, MESKAOUR, NAWADAH",,,1511,82
82345,"UTKRAMIT MADHYAMIK SCHOOL AKARI, MESKAOUR, NAWADAH",,,1511,82
82346,"UTKRAMIT MADHYAMIK SCHOOL CHAPRA, RAJAULI, NAWADAH",,,1511,82
82347,"UTKRAMIT MADHYAMIK SCHOOL BUDHWARA, GOVINDPUR, NAWADAH",,,1511,82
82348,"UTKRAMIT MADHYAMIK SCHOOL EKNAAR, HISUA, NAWADAH",,,1511,82
82349,"UTKRAMIT MADHYAMIK SCHOOL DAIBIGHA, NARHAT, NAWADAH",,,1511,82
82350,"UTKRAMIT M S KESHOURI, PAKRIBARAWAN, NAWADAH",,,1511,82
82351,"UTKRAMIT MADHYAMIK SCHOOL, DHAMANI, NAWADAH",,,1511,82
82352,"UTKRAMIT MADHYAMIK SCHOOL CHOUBEY, NAWADAH",,,1511,82
82353,"UTKRAMIT UCHH MADHYAMIK SCHOOL, CHIRAILA, NAWADA, NAWADAH",,,1511,82
82354,"U.H.M.V.PACHADHA,HISUA,NAWADA",,,1511,82
82355,"U.H.M.V. DOMAWAR,NARDIGANJ,NAWADA",,,1511,82
82356,"UPGRADED HIGH SCHOOL MAHESHDEEH, AKBARPUR, NAWADA",,,1511,82
82357,"U.H.S. NARHAT, SHEKHPURA",,,1511,82
82358,"U.H.M.V.HANDIYA,NARDIGANJ, NAWADA",,,1511,82
82359,"U.H.M.V.BHAGWANPUR RAJAULI,NAWADA",,,1511,82
82361,"U.H.M.V.MORMA,ROH,NAWADA",,,1511,82
82362,"U.H.M.V. SAMRIGARDH,ROH,NAWADA",,,1511,82
82363,"U.H.M.V. NAZARDHI,ROH,NAWDA",,,1511,82
82364,"U.H.M.V, NEMDARGANJ, AKBARPURI, NAWADA",,,1511,82
82365,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA,CHANDAWARA,MESKAUR,NAWADA",,,1511,82
82366,"UTKRAMIT UCHCH MADHYAMIK VIDYALAYA, BARGAON, SIRDALA, NAWADA",,,1511,82
82501,"S M S HIGH SCHOOL SAMBE, NAWADAH",,,1511,82
82502,"HIGH SCHOOL DOSUT, NAWADAH",,,1511,82
82503,"KESHAV HIGH SCHOOL BELDHA, NAWADAH",,,1511,82
82504,"HIGH SCHOOL KUMBHI, NAWADAH",,,1511,82
82505,"GOVIND SINGH H/S TELARI, NAWADAH",,,1511,82
82506,"HIGH SCHOOL BERARI BAIJNATHPUR, NAWADAH",,,1511,82
82507,"HIGH SCHOOL KENDUA, NAWADAH",,,1511,82
82509,"HIGH SCHOOL APSARH, NAWADAH",,,1511,82
82510,"MAYA PRATAP KANYA H/S CHANDINOWAN, NAWADAH",,,1511,82
82511,"SETH MAHADEV SAW HIGH SCHOOL DARAWAN, NAWADAH",,,1511,82
82512,"KARU SINGH H/S KULNA, NAWADAH",,,1511,82
82513,"ADITYA SINGH H/S HISUA, NAWADAH",,,1511,82
82514,"HIGH SCHOOL BAJARA, NAWADAH",,,1511,82
82515,"MOMIN H/S ANSARNAGAR, NAWADAH",,,1511,82
82516,"GEETA SONA BALIKA H/S DUMRAWAN, NAWADAH",,,1511,82
82517,"HIGH SCHOOL RUPOW, NAWADAH",,,1511,82
82518,"GIRL'S HIGH SCHOOL LAUND, NAWADAH",,,1511,82
82519,"H S KHAKHARI NAWADA, NAWADAH",,,1511,82
82704,"MAHAVIR MUNDESHWARI +2 H/S UPRAWAN, NAWADAH",,,1511,82
82705,"MAGADH CENTRAL S S SCHOOL ASPATAL ROAD NAWADA, NAWADAH",,,1511,82
82706,"HIGHER SECONDARY SCHOOL BARGAWN NAWADA, NAWADAH",,,1511,82
83001,ANUGRAH INTER SCHOOL AURANGABAD,,,1476,83
83002,TOWN INTER SCHOOL AURANGABAD,,,1476,83
83003,RAJARSHI VIDYA MANDIR AURANGABAD,,,1476,83
83004,ANUGRAH GIRLS H/S AURANGABAD,,,1476,83
83005,KISHORI SINHA GIRLS H/S AURANGABAD,,,1476,83
83006,"R K ANUGRAH HIGH SCHOOL MADANPUR, AURANGABAD",,,1476,83
83007,"PROJECT GIRLS HIGH SCHOOL MADANPUR, AURANGABAD",,,1476,83
83008,"R J HIGH SCHOOL DEO, AURANGABAD",,,1476,83
83009,"R B K PROJECT HIGH SCHOOL DEO, AURANGABAD",,,1476,83
83010,"HIGH SCHOOL NABINAGAR, AURANGABAD",,,1476,83
83011,"GIRLS HIGH SCHOOL NABINAGAR, AURANGABAD",,,1476,83
83012,"S N S HIGH SCHOOL NABINAGAR ROAD, AURANGABAD",,,1476,83
83013,"R B R HIGH SCHOOL RAFIGANJ, AURANGABAD",,,1476,83
83014,"GIRLS HIGH SCHOOL RAFIGANJ, AURANGABAD",,,1476,83
83015,HIGH SCHOOL BARUN AURANGABAD,,,1476,83
83016,"PROJECT GIRLS HIGH SCHOOL BARUN, AURANGABAD",,,1476,83
83017,"HIGH SCHOOL CHILHKI AMBA, AURANGABAD",,,1476,83
83018,"GIRLS HIGH SCHOOL AMBA, AURANGABAD",,,1476,83
83019,"HIGH SCHOOL JAMHORE, AURANGABAD",,,1476,83
83020,"M L L N GIRLS HIGH SCHOOL JAMHORE, AURANGABAD",,,1476,83
83021,"K HIGH SCHOOL SONENAGAR, AURANGABAD",,,1476,83
83022,"S S HIGH SCHOOL BAHURIYA BIGHA, AURANGABAD",,,1476,83
83023,"J P HIGH SCHOOL DHARAMPURA, AURANGABAD",,,1476,83
83024,"HIGH SCHOOL PHULDIHA, AURANGABAD",,,1476,83
83025,"HIGH SCHOOL KUTUMBA, AURANGABAD",,,1476,83
83026,"M P HIGH SCHOOL KETAKI, AURANGABAD",,,1476,83
83027,"HIGH SCHOOL JAIHIND TENDUA, AURANGABAD",,,1476,83
83028,"R D B HIGH SCHOOL SUNDER GANJ, AURANGABAD",,,1476,83
83029,"HIGH SCHOOL BERI, AURANGABAD",,,1476,83
83030,"R B HIGH SCHOOL RIYASAT PAWAI, AURANGABAD",,,1476,83
83031,"HIGH SCHOOL SIRIS, AURANGABAD",,,1476,83
83032,"JANTA HIGH SCHOOL SALAIYA, AURANGABAD",,,1476,83
83033,"HIGH SCHOOL TANDWA, AURANGABAD",,,1476,83
83034,"M G HIGH SCHOOL NAUR, AURANGABAD",,,1476,83
83035,"R K J HIGH SCHOOL CHARAN MAHADEWA, AURANGABAD",,,1476,83
83036,"HIGH SCHOOL LAUWABAR SIKARIYA, AURANGABAD",,,1476,83
83037,"RAJKIYA KRIT HIGH SCHOOL WAR, AURANGABAD",,,1476,83
83038,"S R R HIGH SCHOOL GHATRAIN BANIYA, AURANGABAD",,,1476,83
83039,"S B HIGH SCHOOL BISHNUPUR, AURANGABAD",,,1476,83
83040,"HIGH SCHOOL SAYA, AURANGABAD",,,1476,83
83041,"HIGH SCHOOL MAHARAJ GANJ, AURANGABAD",,,1476,83
83042,"HIGH SCHOOL PAUTHOO, AURANGABAD",,,1476,83
83043,"HIGH SCHOOL BHADWA, AURANGABAD",,,1476,83
83044,"R N HIGH SCHOOL JAKHIM, AURANGABAD",,,1476,83
83045,"HIGH SCHOOL ARTHUA, AURANGABAD",,,1476,83
83046,"HIGH SCHOOL LATTAGARH, AURANGABAD",,,1476,83
83047,"R K M S S HIGH SCHOOL ANKORHA, AURANGABAD",,,1476,83
83048,"HIGH SCHOOL GANGHAR, AURANGABAD",,,1476,83
83049,"K D HIGH SCHOOL KHADIHA, AURANGABAD",,,1476,83
83050,"HIGH SCHOOL GANESH NAGAR MANIKA, AURANGABAD",,,1476,83
83051,"HIGH SCHOOL DUMARI, AURANGABAD",,,1476,83
83052,"HIGH SCHOOL KARMA (RAFIGANJ), AURANGABAD",,,1476,83
83053,"Y HIGH SCHOOL GAZI KARMA, AURANGABAD",,,1476,83
83054,"GOVT RAJ KUMAR HIGH SCHOOL BERHNA, AURANGABAD",,,1476,83
83055,"T K HIGH SCHOOL DOSMA, AURANGABAD",,,1476,83
83056,"K HIGH SCHOOL JAGDISHPUR, AURANGABAD",,,1476,83
83057,"HIGH SCHOOL BASDIHA KALA, AURANGABAD",,,1476,83
83058,"HIGH SCHOOL JOGIA KANS, AURANGABAD",,,1476,83
83059,"J P HIGH SCHOOL LUCCA GARH, AURANGABAD",,,1476,83
83060,"M S S B HIGH SCHOOL DHUNDHUA, AURANGABAD",,,1476,83
83061,"N S Y HIGH SCHOOL TERI POKHARAHAN, AURANGABAD",,,1476,83
83062,"S D PUNPUN HIGH SCHOOL BAIRIYA, AURANGABAD",,,1476,83
83063,"ASHOK HIGH SCHOOL DAUD NAGAR, AURANGABAD",,,1476,83
83064,"PATEL HIGH SCHOOL DAUDNAGAR, AURANGABAD",,,1476,83
83065,"RASTRIYA HIGH SCHOOL DAUDNAGAR, AURANGABAD",,,1476,83
83066,"QUADRI HIGH SCHOOL DAUDNAGAR, AURANGABAD",,,1476,83
