School Code,School Name,District Code
63024,"S S HIGH SCHOOL MUKTAPUR, SAMASTIPUR",63
63025,"M F D S HIGH SCHOOL SORMAR BAGHALA, SAMASTIPUR",63
63026,"HIGH SCHOOL KALYANPUR, SAMASTIPUR",63
63027,"HIGH SCHOOL TISWARA SURYAPUR, SAMASTIPUR",63
63028,"S R B HIGH SCHOOL DHRUBGAMA, SAMASTIPUR",63
63029,K D HIGH SCHOOL MALINAGAR SAMASTIPUR,63
63030,HIGH SCHOOL TAJPUR SAMASTIPUR,63
63031,R P HIGH SCHOOL KUBAULIRAM SAMASTIPUR,63
63032,"J HIGH SCHOOL AKHTIYARPUR CHANDAULI, SAMASTIPUR",63
63033,TIRHUT ACADEMY SAMASTIPUR,63
63034,R S B INTER SCHOOL SAMASTIPUR,63
63035,GIRL'S HIGH SCHOOL PUSA SAMASTIPUR,63
63036,"GRAMIN HIGH SCHOOL SINGHIA KHURD, SAMASTIPUR",63
63037,B T HIGH SCHOOL KISHANPUR SAMASTIPUR,63
63038,"HIGH SCHOOL HANSOPUR, SAMASTIPUR",63
63039,"HIGH SCHOOL SIROPATTI KHATUAHA, SAMASTIPUR",63
63040,"R HIGH SCHOOL BHORESHAHPUR, SAMASTIPUR",63
63041,"K G GIRL'S HIGH SCHOOL WAINI, SAMASTIPUR",63
63042,"M R R HIGH SCHOOL NARGHOGHI, SAMASTIPUR",63
63043,"HIGH SCHOOL SARAIRANJAN, SAMASTIPUR",63
63044,"HIGH SCHOOL RUPAULI, SAMASTIPUR",63
63045,"HIGH SCHOOL BATHUA BUZURG, SAMASTIPUR",63
63046,"HARSHIT H S AKHTIARPUR KHAJURI, SAMASTIPUR",63
63047,"PROJECT R J GIRL'S H S GUDHMA, SAMASTIPUR",63
63048,"S D P GIRL'S HIGH SCHOOL GOHI, SAMASTIPUR",63
63049,"H S AHMADPUR, SAMASTIPUR",63
63050,"HIGH SCHOOL MOHIUDDIN NAGAR, SAMASTIPUR",63
63051,"S S HIGH SCHOOL RASALPUR, SAMASTIPUR",63
63052,HIGH SCHOOL DHAMOUN SAMASTIPUR,63
63053,"G D HIGH SCHOOL BINGAMA, SAMASTIPUR",63
63054,"PROJECT GIRLS HIGH SCHOOL CHAKSALEM, SAMASTIPUR",63
63055,"JIWANI HIGH SCHOOL PATORY BAZAR, SAMASTIPUR",63
63056,"P N S HIGH SCHOOL SULTANPUR WEST, SAMASTIPUR",63
63057,"B R B HIGH SCHOOL ANDAUR, SAMASTIPUR",63
63058,"A N S GIRLS HIGH SCHOOL SULTANPUR, SAMASTIPUR",63
63059,"R J S T HIGH SCHOOL RASPUR PATASIA, SAMASTIPUR",63
63060,"G B HIGH SCHOOL SHAHPUR PATORY, SAMASTIPUR",63
63061,"S R J HIGH SCHOOL SHEWRA, SAMASTIPUR",63
63062,"HIGH SCHOOL SULTANPUR EAST, SAMASTIPUR",63
63063,"V HIGH SCHOOL MOWBAZIDPUR NORTH, SAMASTIPUR",63
63064,"HIGH SCHOOL BARHAUNA, SAMASTIPUR",63
63065,"R HIGH SCHOOL DALSINGSARAI, SAMASTIPUR",63
63066,"V HIGH SCHOOL MOWBAZIDPUR SOUTH, SAMASTIPUR",63
63067,"HIGH SCHOOL HASAULI KOTHI, SAMASTIPUR",63
63068,"M A B R J HIGH SCHOOL BAHDURA, SAMASTIPUR",63
63069,"R RAMAGYA HIGH SCHOOL CHAITA, SAMASTIPUR",63
63070,"C HIGH SCHOOL DALSINGSARAI, SAMASTIPUR",63
63071,"HIGH SCHOOL BELAMEGH, SAMASTIPUR",63
63072,"K S HIGH SCHOOL GARHSISAI, SAMASTIPUR",63
63073,"KISAN HIGH SCHOOL BAZIDPUR, SAMASTIPUR",63
63074,"V PROJ GIRLS H/S RAIPUR UJIYARPUR, SAMASTIPUR",63
63075,"GIRLS HIGH SCHOOL DALSINGSARAI, SAMASTIPUR",63
63076,"DR R M L HIGH SCHOOL PACHPAIKA, SAMASTIPUR",63
63077,"A S HIGH SCHOOL BANGHARA, SAMASTIPUR",63
63078,"M N D HIGH SCHOOL RAIPUR UJIYARPUR, SAMASTIPUR",63
63079,"SARVODAY HIGH SCHOOL CHANDCHAUR MATHURAPUR, SAMASTIPUR",63
63080,"HIGH SCHOOL BHAGWANPUR DESUA, SAMASTIPUR",63
63081,"H N HIGH SCHOOL BELARI, SAMASTIPUR",63
63082,"S K J P HIGH SCHOOL NAYANAGAR, SAMASTIPUR",63
63083,"ROSERA HIGH SCHOOL ROSERA, SAMASTIPUR",63
63084,"H B N HIGH SCHOOL ROSERA, SAMASTIPUR",63
63085,"HIGH SCHOOL LAGMA, SAMASTIPUR",63
63086,"GIRL'S HIGH SCHOOL ROSERA, SAMASTIPUR",63
63087,"NEEL MANI HIGH SCHOOL BHIRHA, SAMASTIPUR",63
63088,"B N B HIGH SCHOOL BANGARHATTA, SAMASTIPUR",63
63089,"HIGH SCHOOL MALDAH, SAMASTIPUR",63
63090,"S D S K GIRL'S H S SINGHIAGHAT, SAMASTIPUR",63
63091,"S S HIGH SCHOOL SAKHWA, SAMASTIPUR",63
63092,"INDRAWATI HIGH SCHOOL SAKHMOHAN, SAMASTIPUR",63
63093,"B S HIGH SCHOOL ATAPUR NAKUNI, SAMASTIPUR",63
63094,"P S P HIGH SCHOOL BITHAN, SAMASTIPUR",63
63095,"N I S M HIGH SCHOOL HASANPUR ROAD, SAMASTIPUR",63
63096,"HIGH SCHOOL SHIVAJEE NAGAR, SAMASTIPUR",63
63097,"K G ACADEMY SINGHIA, SAMASTIPUR",63
63098,"HIGH SCHOOL BAIDYA NATHPUR, SAMASTIPUR",63
63099,"R N HIGH SCHOOL SAMARTHA, SAMASTIPUR",63
63100,"G A R HIGH SCHOOL ROSERA, SAMASTIPUR",63
63101,"HIGH SCHOOL RAGHOPUR, SAMASTIPUR",63
63102,"L L HIGH SCHOOL SIRSI, SAMASTIPUR",63
63103,"R HIGH SCHOOL SOHMA, SAMASTIPUR",63
63104,"R N S HIGH SCHOOL SINGHIAGHAT, SAMASTIPUR",63
63105,"R R K GIRL'S HIGH SCHOOL NARHAN, SAMASTIPUR",63
63106,"R HIGH SCHOOL MISHRAULIA, SAMASTIPUR",63
63107,"J P N HIGH SCHOOL NARHAN, SAMASTIPUR",63
63108,"G S D HIGH SCHOOL BALLIPUR, SAMASTIPUR",63
63109,"S R J S A HIGH SCHOOL CHAKHABIB, SAMASTIPUR",63
63110,"ISHWARI HIGH SCHOOL TABHKA, SAMASTIPUR",63
63111,"K C HIGH SCHOOL PATSA, SAMASTIPUR",63
63112,"PROJECT DURGA KANYA H S SINGHIA, SAMASTIPUR",63
63113,"HIGH SCHOOL AROUT, SAMASTIPUR",63
63114,"B B N HIGH SCHOOL ROSERA, SAMASTIPUR",63
63115,"PROJECT GIRL'S H S MANGALGARH, SAMASTIPUR",63
63116,"B S HIGH SCHOOL MAHTHI, SAMASTIPUR",63
63117,GOVT O B C GIRLS RES H/S KALYANPUR SAMASTIPUR,63
63118,R A A GIRLS H/S HARPUR ELAUTH SAMASTIPUR,63
63119,"RAMKARAN THAKUR PROJECT GIRLS HIGH SCHOOL, IMANSARAI, PATORI, SAMASTIPUR",63
63301,"UTKRAMIT M S CHHECHHNI BITHAN, SAMASTIPUR",63
63302,"UTKRAMIT M S MAHULI PARIDAH HASANPUR, SAMASTIPUR",63
63303,"UTKRAMIT M S MORWARA KHARSAND WEST KALYANPUR, SAMASTIPUR",63
63304,"UTKRAMIT M S MALIKAUR DHOBGAMA PUSA, SAMASTIPUR",63
63305,"U M S BIND BOCHAHA,BECHAHA,MOHIUDDIN NAGAR, SAMASTIPUR",63
63306,"U M S MANIYARPUR,MAHMADIPUR,MOHIUDDIN NAGAR, SAMASTIPUR",63
63307,"UTKRAMIT M S DARWA, PATORI, SAMASTIPUR",63
63308,"U M S PURUSHOTTAMPUR INDRAWAR MORWA, SAMASTIPUR",63
63309,"U.M.S. RANIPARTI SHIVAJINAGAR, SAMASTIPUR",63
63310,"UTKRAMIT M S KHORI LAGUNIA SURYAKANTA, SAMASTIPUR",63
63311,"UTKRAMIT M S SIMRI (KANYA) VIDYAPATI NAGAR, SAMASTIPUR",63
63312,"UTKRAMIT M S MALPUR DALSINGSARAI, SAMASTIPUR",63
63313,"UTKRAMIT M S ANGARGHAT ANGAR UJIYARPUR, SAMASTIPUR",63
63314,"UTKRAMIT M S KORBANDHA PATELI WEST UJIYARPUR, SAMASTIPUR",63
63315,"U M S SRIPUR MAZARHIYA DHIWAHI SHIVAJINAGAR, SAMASTIPUR",63
63316,"UTKRAMIT M S DESARI KARAKH VIBHUTIPUR, SAMASTIPUR",63
63317,"UTKRAMIT M S PATELIA VIBHUTIPUR, SAMASTIPUR",63
63319,"UTKRAMIT M S SRIPUR BHATAURA SHIVAJI NAGAR, SAMASTIPUR",63
63321,"UPGRADED H S MUSTAFAPUR VIBHUTIPUR, SAMASTIPUR",63
63322,"NAV UTTKARMIT M S ISHWARTOLA MAHSHI VIHUTIPUR, SAMASTIPUR",63
63323,"UTKRAMIT MADHYAMIK SCHOOL, PHULHARA, SAMASTIPUR",63
63324,"UTKRAMIT M S MEYARI, SARAI RANJAN, SAMASTIPUR",63
63325,"UTKRAMIT M S MUSAPUR, SARAI RANJAN, SAMASTIPUR",63
63326,"UTKRAMIT M S SHERPUR, VIDHYAPATI NAGAR, SAMASTIPUR",63
63327,"UTKRAMIT MADHYAMIK SCHOOL GUNAI BASAHI, MORWA, SAMASTIPUR",63
63328,"RAJKIYA U M S BELSANDI TARA, VIBHUTIPUR, SAMASTIPUR",63
63329,"UTKRAMIT MADHYAMIK SCHOOL KHAMHAR, VIBHUTIPUR, SAMASTIPUR",63
63330,"RAJKIYA UTKRAMIT M S MANARAY TOLA, VIBHUTIPUR, SAMASTIPUR",63
63331,"RAJKIYA UTKRAMIT M S KAMRAU, DALSINGSARAI, SAMASTIPUR",63
63332,"UTKRAMIT MADHYAMIK SCHOOL GOVINDPUR, ROSERA, SAMASTIPUR",63
63333,"UTKRAMIT MADHYAMIK SCHOOL MAHULI, ROSERA, SAMASTIPUR",63
63334,"MABBDU UCHCHA M SCH PACHGAMA, ROSERA, SAMASTIPUR",63
63335,"UTKRAMIT M S SHAMBHUPATTI, SAMASTIPUR",63
63336,"UTKRAMIT MADHYAMIK SCHOOL PARHAT, SINGHIA, SAMASTIPUR",63
63337,"UTKRAMIT UCHCHA M SCHOOL BHATOTAR, ROSERA, SAMASTIPUR",63
63338,"UTKRAMIT MADHYAMIK SCHOOL WAZITPUR, SAMASTIPUR",63
63339,"UTKRAMIT M S JANDAHA, SHIVAJI NAGAR, SAMASTIPUR",63
63340,"UTKRAMIT M S HAJPURWA, WARISH NAGAR, SAMASTIPUR",63
63341,"UTKRAMIT M S DHARMPUR BANDE, MORWA, SAMASTIPUR",63
63342,"UTKRAMIT M S DHURLUKH, SAMASTIPUR",63
63343,"UTKRAMIT MADHYAMIK SCHOOL MASINA, KHANPUR, SAMASTIPUR",63
63344,"UTKRAMIT M S NIRPUR BHARARIA, SINGHIA, SAMASTIPUR",63
63345,"UTKRAMIT MADHYAMIK SCHOOL DEVDHA, HASSANPUR, SAMASTIPUR",63
63346,"UTKRAMIT M S RASALPUR, SARAI RANJAN, SAMASTIPUR",63
63348,"UTKRAMIT M S DHOLIYAHI, KALYANPUR, SAMASTIPUR",63
63349,"UTKRAMIT MADHYAMIK SCHOOL BATHNAHA, KAHANPUR, SAMASTIPUR",63
63350,"UTKRAMIT M S KALYANPUR, BIVHUTIPUR, SAMASTIPUR",63
63351,"UTKRAMIT MADHYAMIK SCHOOL HASANPUR, HASSANPUR, SAMASTIPUR",63
63352,"UTKRAMIT MADHYAMIK SCHOOL PARORIA, UJIYARPUR, SAMASTIPUR",63
63353,"UTKRAMIT MADHYAMIK SCHOOL BHANPUR, KHANPUR, SAMASTIPUR",63
63354,"UTKRAMIT MADHYAMIK SCHOOL PITTHADOBHI, ROSERA, SAMASTIPUR",63
63355,"RAJKIYA U M S AKHTIYARPUR, SARAI RANJAN, SAMASTIPUR",63
63356,"UTKRAMIT M S NAOUWACHACK, SARAI RANJAN, SAMASTIPUR",63
63357,"ADARSH RAJKIYA U M S KANCHA, VIDHYAPATI, SAMASTIPUR",63
63358,"UTKRAMIT M S SOTHAGAMA, VIDHYAPATI NAGAR, SAMASTIPUR",63
63359,"UTKRAMIT UCHH MADHYAMIK SCHOOL, CHHATNESHWAR WARISNAGAR, SAMASTIPUR",63
63360,"UTKRAMIT UCHH MADHYAMIK SCHOOL, NAVTOL, WARISNAGAR, SAMASTIPUR",63
63361,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MALIPUR, KALYANPUR, SAMASTIPUR",63
63362,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MILKI RAMAULI, KALYANPUR, SAMASTIPUR",63
63363,"UTKRAMIT UCHH MADHYAMIK SCHOOL, KHAJURI, KALYANPUR, SAMASTIPUR",63
63364,"UTKRAMIT UCHH MADHYAMIK SCHOOL, RATWARA URDU, KALYANPUR, SAMASTIPUR",63
63365,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BELSANDI, KALYANPUR, SAMASTIPUR",63
63366,"UTKRAMIT UCHH MADHYAMIK SCHOOL, NAMAPUR, KALYANPUR, SAMASTIPUR",63
63367,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MOHANPUR, SAMASTIPUR",63
63368,"JAGDEO UTKRAMIT UCHH MADHYAMIK SCHOOL, ADHARPUR, TAJPUR, SAMASTIPUR",63
63369,"UTKRAMIT UCHH MADHYAMIK SCHOOL, FATEHPUR, TAJPUR, SAMASTIPUR",63
63370,"UTKRAMIT UCHH MADHYAMIK SCHOOL, RAJWA, TAJPUR, SAMASTIPUR",63
63371,"UTKRAMIT UCHH MADHYAMIK SCHOOL, UDAYPUR, TAJPUR, SAMASTIPUR",63
63372,"UTKRAMIT UCHH MADHYAMIK SCHOOL, KOTHIYA,TAJPUR, SAMSATIPUR, SAMASTIPUR",63
63373,"UTKRAMIT UCHH MADHYAMIK SCHOOL, CHAKNUR, SAMASTIPUR",63
63374,"UTKRAMIT UCHH MADHYAMIK SCHOOL, LAGUNIYA RAGHUKANTH, SAMASTIPUR",63
63375,"UTKRAMIT UCHH MADHYAMIK SCHOOL, NAWADA, SAMASTIPUR",63
63376,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BELAPACHRUKHI, SAMASTIPUR",63
63377,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MORDIWA, SAMASTIPUR",63
63378,"UTRKAMIT UCHH MADHYAMIK SCHOOL, GARUARA, SAMASTIPUR",63
63379,"UTKRAMIT UCHH MADHYAMIK SCHOOL, HARPUR ALOUTH, SAMASTIPUR",63
63380,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BASAUNI BHUSWARI, VIBHUTIUR, SAMASTIPUR",63
63381,"UTKRAMIT UCHH MADHYAMIK SCHOOL, UJAN, BITHAN, SAMASTIPUR",63
63382,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BELSANDI, BITHAN, SAMASTIPUR",63
63383,"UTKRAMIT UCHH MADHYAMIK SCHOOL, SIHMA, BITHAN, SAMASTIPUR",63
63384,"UTKRAMIT UCHH MADHYAMIK SCHOOL, PUSHO, BITHAN, SAMASTIPUR",63
63385,"UTKRAMIT UCHH MADHYAMIK SCHOOL, VISHANPUR, KHANPUR, SAMASTIPUR",63
63386,"UTKRAMIT UCHH MADHYAMIK SCHOOL, VIKRAMPATTI, KHANPUR, SAMASTIPUR",63
63387,"UTKRAMIT UCHH MADHYAMIK SCHOOL, NIKASPUR, UJIARPUR, SAMASTIPUR",63
63388,"UTKRAMIT UCHH MADHYAMIK SCHOOL, DAHIYAR, SHIVAJINAGAR, SAMASTIPUR",63
63389,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BALLIPUR, SHIVAJINAGAR, SAMASTIPUR",63
63390,"UTKRAMIT UCHH MADHYAMIK SCHOOL, SAKARPURA, HASANPUR, SAMASTIPUR",63
63391,"UTKRAMIT UCHH MADHYAMIK SCHOOL, SHASHAN, HASANPUR, SAMASTIPUR",63
63392,"UTKRAMIT UCHH MADHYAMIK SCHOOL, PARORIYA, HASANPUR, SAMASTIPUR",63
63393,"UTKRAMIT UCHH MADHYAMIK SCHOOL, TETARPUR, MOHIUDDIN NAGAR, SAMASTIPUR",63
63394,"UTKRAMIT UCHH MADHYAMIK SCHOOL, RAMAIYA BHADAIYA, MOHIUDDIN NAGAR, SAMASTIPUR",63
63395,"UTKRAMIT UCHH MADHYAMIK SCHOOL, KURSAHA, MOHIUDDIN NAGAR, SAMASTIPUR",63
63396,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BASUA, SINGHIYA, SAMASTIPUR",63
63397,"UTKRAMIT UCHH MADHYAMIK SCHOOL, KUNDAL, SINGHIYA, SAMASTIPUR",63
63398,"UTKRAMIT UCHH MADHYAMIK SCHOOL, DHATTAHA, ROSRA, SAMASTIPUR",63
63399,"UTKRAMIT UCHH MADHYAMIK SCHOOL, RAHUA, ROSRA, SAMASTIPUR",63
63400,"UTKRAMIT UCHH MADHYAMIK SCHOOL, KALWARA, ROSRA, SAMASTIPUR",63
63401,"UTKRAMIT UCHH MADHYAMIK SCHOOL, RAGHUVARPUR, DALSINGHSARAI, SAMASTIPUR",63
63402,"UTKRAMIT UCHH MADHYAMIK SCHOOL, DIHBASDHIYA, DALSINGHSARAI, SAMASTIPUR",63
63403,"UTKRAMIT UCHH MADHYAMIK SCHOOL, LATABSEPURA, SARAIRANJAN, SAMASTIPUR",63
63404,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MANIKA, SARAIRANJAN, SAMASTIPUR",63
63405,"UTKRAMIT UCHH MADHYAMIK SCHOOL, HARPURA BARHETA, SARAIRANJAN, SAMASTIPUR",63
63406,"UTKRAMIT UCHH MADHYAMIK SCHOOL, BARBATTA, SARAIRANJAN, SAMASTIPUR",63
63407,"UTKRAMIT UCHH MADHYAMIK SCHOOL, RAGHUNATHPUR, MORBA, SAMASTIPUR",63
63408,"UTKRAMIT UCHH MADHYAMIK SCHOOL, MARICHA, MORBA, SAMASTIPUR",63
63409,"UTKRAMIT UCHH MADHYAMIK SCHOOL, LARUA, MORBA, SAMASTIPUR",63
63410,"UTKRAMIT UCHH MADHYAMIK SCHOOL, GOPALPUR, PUSA, SAMASTIPUR",63
63411,"UTKRAMIT UCHCH MADHYAMIK SCHOOL, NAGARGAMA, DALSINGH SARAI, SAMSTIPUR, SAMASTIPUR",63
63412,"UTKARMIT UCHCH VIDYALAYA,SIMRI,SAMASTIPUR",63
63413,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA,ASHINCHAK,SAMASTIPUR",63
63414,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA,VISHANPUR,SAMASTIPUR",63
63415,"UTKARMIT UCHCH MADHYAMIC VIDYALAYA,MAHE,SAMASTIPUR",63
63416,UCHCH MADHYAMIK VIDYALAY BHARPURA PATPARA,63
63417,U.H.S.BAMBAIYA BAJIDPUR BAMBAIYA BIBHUTIPUR SAMASTIPUR,63
63418,UCHCH MADHYAMIK VIDYALAY KERAI,63
63419,UTKRAMIT UCHCH MADHYAMIK VIDYALAYA MAHMADPUR SAKRA,63
63420,UTKRAMIT MADHYAMIK VIDYALAY DAMODARPUR SURAULI,63
63421,UCHCH MADHYMIK VIDYALAY GANGAULI MANDA,63
63422,UCHCH MADHYAMIK VIDYALAY BIBHUTIPUR UTTAR,63
63423,UMV KHADIYAHI,63
63424,UCHCH MADHYAMIK VIDYALAY MAHTHI NORTH,63
63425,UCHCH MADHYAMIK VIDYALAY SINGHIA BUZURG UTTAR,63
63426,UTKRAMIT MADHYAMIK VIDYALAY MAHTHI TOLE ALAMPUR KODARIYA,63
63427,UTKRAMIT MADHYAMIK VIDYALAY SALHA BUZURG CHIROTANA,63
63428,UTKRAMIT MADHYAMIK VIDYALAYA SALAHA CHANDAN.BITHAN SAMASTIOUR,63
63429,UCHCH MADHYAMIK VIDYALAY JAGMOHRA,63
63430,UCHCH MADHYMIK VIDYALAY KARANCHI,63
63431,UCHCHA MADHYAMIK VIDYALAYA MARTHUA,63
63432,UCHH MADHYMIK VIDHALAY CHAKBAHAUDDIN,63
63433,UCHCH MADHYAMIK VIDYALAY MUKHTIYARPUR,63
63434,UCHCH MADHYAMIK  VIDHYALAY  PANDH,63
63435,UCHCHA MADHYAMIK VIDALAYA KEOTA,63
63436,UCHCHA MADHYAMIK VIDYALAYA PAGRA,63
63437,UPGRADED MADHYMIK SCHOOL,63
63438,UCHCHA MADHYAMIK VIDYALAYA RAMPUR JALALPUR,63
63439,U.M.S AJNAUL,63
63440,U H S BAMBAIYA DIH HARLAL,63
63441,UCHCH MADHYAMIK VIDYALAYA DUDHPURA,63
63442,"UTKARMIT MADHYAMIK VIDYALAY KALENARPATNAGAR PHULHARA, HASANPUR, SAMASTIPUR",63
63443,"UCHCH MADHYAMIK VIDYALAY DHUDHEAIL DEVRA, HASANPUR, SAMASTIPUR",63
63444,UTKRAMIT UCHH MADHYAMIK SCHOOL BHATWAN,63
63445,UTKRAMIT UCHCHA MADHYAMIK VIDYALAY RAMPUR RAJWA,63
63446,UCCH MADHYAMIK VIDYALAY BARGAON,63
63447,UCHCH MADHYAMIK VIDYALAY SIHI HASANPUR,63
63448,"UCHCH MADHYAMIK VIDYALAY MALDAH, HASANPUR, SAMASTIPUR",63
63449,UCHCH MADHYAMIK VIDYALAY HAJPURWA,63
63450,UCHCHA MADHYAMIK VIDYALAY BASUDEOPUR,63
63451,UCHCH MADHYAMIK VIDYALAYA GOPALPUR PURVI,63
63452,UTKARMIT MADHYAMIC VIDHYALAY KOYLAM KAPURPATTI,63
63453,UCHCH MADHYAMIK VIDYALAY KHARSAND PURVI,63
63454,"GOVT BASIC HIGHER SECONDARY SCHOOL,JANARDANPUR",63
63455,UCHCHA MADHYAMIK VIDYALAY TIRA,63
63456,UPGRADED HIGH SCHOOL NIMA CHAKHAIDAR,63
63457,UCHCH MADHYAMIK VIDYALAY CHAKMEHSI,63
63458,UCHCHA MADHYAMIK VIDYALAYA SOMNAHA,63
63459,UPGRADED HIGH SCHOOL BALHA GORAIN,63
63460,UCHCHA MADHYAMIK VIDYALYA SAIDPUR,63
63461,"U H S KALAUNJAR,KALYANPUR,SAMSTIPUR",63
63462,UMS BHAGIRATHPUR,63
63463,UCHCHA MADHYAMIK VIDYALAYA RAINI,63
63464,UPGRADED SECONDARY SCHOOL KHAIRI KHANPUR,63
63465,HIGH SCHOOL SHOBHAN,63
63466,UTKARMIT MADHAYMIK VIDHYALAY REBRA GOTIYAHI,63
63467,UCHCH MADHYAMIK VIDYALAYA DINMANPUR DAKSHINI,63
63468,UPGRADED HIGH SCHOOL SONSA BACHHAULI,63
63469,UPGRADED SECONDARY SCHOOL CHAURTOL NATTHUDWAR,63
63470,HIGH SCHOOL BALHA VISHWANATH,63
63471,UCHCH MADHYMIK VIDYALAY KHANPUR DAKSHINI,63
63472,UTKRAMIT MADHYAMIK SCHOOL HARIYABAD CHAK KHANPUR UTTARI,63
63473,HIGH SCHOOL SADIPUR GHAT,63
63474,UCHCH MADHYAMIK VIDYALAY MADHOPUR SARARI,63
63475,UCHCH MADHYAMIK VIDYALAYA DHARNIPATTI WEST HARIDASPUR NAVIN,63
63476,UCHCH MADHYAMIK VIDYALAY BAGHRA,63
63477,UCHCH MADHYAMIK VIDYALAY DUMARI DAKSHINI,63
63478,UCHCH MADHYAMIK VIDYALAY JALALPUR,63
63479,UCHCH MADHYAMIK VIDYALAY DASHAHARA,63
63480,UCHCHA MADHYAMIK VIDYALAYA BISHANPUR BERI,63
63481,UCHCH MADHYAMIK VIDYALAY RAJPUR,63
63482,UCHCH MADHYAMIK VIDYALAY SIWAISINGPUR,63
63483,UCHCH MADHYAMIK VIDYALAY RAJAJAN,63
63484,UTKARMIT MADYAMIK VIDYALAY TANRA KALYANPUR BASTI WEST MOHIUDDIN NAGAR,63
63485,U M S KALYANPUR BASTI EAST M NAGAR,63
63486,UCHCH MADHYAMIK VIDYALAYA KARIMNAGAR,63
63487,UCHCH MADHYAMIK VIDYALAYA HARAIL,63
63488,UCHCH MADHYAMIK VIDYALAY DUBAHA,63
63489,UCHCHA MADHYAMIK VIDYALAYA CHAKPAHAR,63
63490,UCHCHA MADHYAMIK VIDYALAYA NIKASPUR,63
63491,UCHCHA MADHYAMIK VIDYALAYA MORWA UTTARI,63
63492,UCHCHA MADHYAMIK VIDYALAYA CHAKSIKANDAR,63
63493,UCHCHA MADHYAMIK VIDYALAYA HARPUR BHINDI,63
63494,UCHCHA MADHYAMIK VIDYALAYA SARANGPUR PURVI,63
63495,U.H.S BANBIRA,63
63496,UCHCHA MADHYAMIK VIDYALAYA KESHONARAYANPUR,63
63497,UCHCH MADHYAMIK VIDYALAYA USHARA,63
63498,U H S TARA DHAMOUN DIH PATORI SAMASTIPUR,63
63499,UTKRAMIT MADHYAMIK VIDYALAYA UTTARI DHAMOUN PATORI,63
63501,"MAHANTH DUKHA DAS H/S KARPURI NAGAR SARSAUNA, SAMASTIPUR",63
63502,"HIGH SCHOOL MAHISARI BAHADURA, SAMASTIPUR",63
63503,"DASHARATH JANAK JANTA H/S KHALISPUR KISHNAPUR, SAMASTIPUR",63
63504,"S J S H/S ANANADGOLWA MOHIUDDIN NAGAR, SAMASTIPUR",63
63505,"KANYA HIGH SCHOOL MOHIUDDIN NAGAR, SAMASTIPUR",63
63506,"RAM AHLAD HIGH SCHOOL JHAKAHARA, SAMASTIPUR",63
63507,"S R J V M H/S KESHO NARAYAN PUR, SAMASTIPUR",63
63508,"PARSHURAM HIGH SCHOOL,NANDANI, SAMASTIPUR",63
63509,"M P GIRL'S H/S MAWBAZAR VIDYAPATI, SAMASTIPUR",63
63510,"AUDHAOGIK HIGH SCHOOL,DIGHRA, SAMASTIPUR",63
63511,"PREMLAL LAXMI MAHTO, G. H.S. PANCHOPUR ROSERA, SAMASTIPUR",63
63512,"MAA SITA YASWANT HIGH SCHOOL NANDNI, SAMASTIPUR",63
63513,"R S K HIGH SCHOOL BIRNAMATULA JITWARPUR, SAMASTIPUR",63
63514,"GUNANAND JAHARI HIGH SCHOOL,PARWANA, SAMASTIPUR",63
63517,"JANTA HIGH SCHOOL PATEL NAGAR CHITAURA BELA, SAMASTIPUR",63
63518,"MAHAVIR NARENDRA URMILA H/S HARPUR REWARI, SAMASTIPUR",63
63519,"BALAHI HIGH SCHOOL BALAHI, SAMASTIPUR",63
63520,"NAGINA JAGDEO GIRL'S H/S KALYANPUR BASTI, SAMASTIPUR",63
63521,"AMIRIT KRISHNDEO SHOBHELAL HS JAUNAPUR RAJPUR, SAMASTIPUR",63
63522,"ADARSH GIRL'S HIGH SCHOOL ROSERA, SAMASTIPUR",63
63524,"SRI KUSHESHWAR HIGH SCHOOL CHARO, SAMASTIPUR",63
63525,"HIGH SCHOOL SARANGPUR, SAMASTIPUR",63
63526,"S R J H/S , KHALISPUR, SAMASTIPUR",63
63527,"HIGH SCHOOL NATHUDWAR, SAMASTIPUR",63
63528,"MILLAT GIRL'S HIGH SCHOOL SAMSASTIPUR, SAMASTIPUR",63
63529,"BACHCHA SAH HIGH SCHOOL SATANPUR, SAMASTIPUR",63
63530,"R R K HIGH SCHOOL LAKHANPATTI, SAMASTIPUR",63
63532,"VED VYAS NHOTNATH H/S BASAHI BHINDI SAMATIPUR, SAMASTIPUR",63
63533,T M ACADEMY WARI SAMASTIPUR,63
63801,UPGRADED UCHCHA MADHYAMIK VIDYALAYA DHAMOUN SOUTH TOL,63
63802,UCHCH MADHYAMIK VIDYALAY,63
63803,UCHCHA MADHYAMIK VIDYALAYA JORPURA,63
